age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37,unknown,married,high.school,no,no,no,cellular,sep,thu,125,12,999,1,nonexistent,-1.8,93.434,-38.4,4.222,5176,no
81,services,divorced,basic.4y,no,no,no,telephone,jan,tue,254,16,999,2,nonexistent,1.1,94.016,-46.6,2.733,5176,no
84,unemployed,married,basic.4y,no,yes,no,cellular,jul,tue,328,3,999,0,failure,-1.8,93.962,-42.7,2.095,5191,no
20,unemployed,single,university.degree,no,unknown,no,cellular,dec,thu,65,12,999,1,nonexistent,1.4,94.719,-42.9,1.719,5228,no
71,technician,single,university.degree,no,no,no,cellular,dec,thu,141,26,999,1,nonexistent,1.4,94.516,-33.3,2.845,5099,no
81,student,divorced,basic.4y,no,unknown,no,cellular,feb,fri,255,19,999,6,nonexistent,-1.8,92.166,-43.2,0.993,5228,no
57,unknown,married,basic.4y,no,no,no,telephone,sep,fri,1106,20,999,2,nonexistent,1.1,93.46,-28.4,3.327,5176,no
76,technician,single,unknown,no,unknown,no,cellular,dec,tue,98,18,999,6,nonexistent,-1.8,93.221,-26.4,2.293,5228,yes
72,unknown,married,basic.4y,no,yes,no,telephone,dec,wed,341,8,999,4,nonexistent,1.4,94.991,-48.1,4.381,5191,no
79,admin.,married,unknown,unknown,no,yes,cellular,sep,mon,106,24,999,2,failure,-0.1,93.282,-40.5,3.927,5099,no
21,admin.,married,university.degree,no,yes,no,telephone,sep,wed,24,13,999,1,nonexistent,1.1,94.048,-42.8,0.71,5099,no
77,technician,married,high.school,unknown,yes,unknown,cellular,apr,fri,367,28,999,0,nonexistent,1.4,92.853,-41.6,1.358,4963,no
47,retired,divorced,high.school,unknown,unknown,no,telephone,jun,wed,261,8,999,2,nonexistent,-1.8,93.844,-43.6,2.702,5228,no
19,retired,married,unknown,no,no,no,cellular,dec,fri,180,10,999,6,nonexistent,1.4,92.62,-40.8,3.508,5228,no
79,unemployed,married,university.degree,no,yes,no,cellular,feb,wed,281,14,999,1,nonexistent,-0.1,93.811,-46.6,3.755,5191,no
66,unemployed,single,university.degree,no,unknown,no,telephone,mar,tue,528,15,999,5,success,-1.8,94.605,-43.3,4.197,5228,yes
26,management,married,university.degree,no,unknown,no,cellular,jun,fri,353,21,11,6,nonexistent,1.1,92.058,-32.1,0.845,5191,no
48,admin.,single,basic.4y,no,unknown,no,cellular,jan,tue,487,15,999,0,nonexistent,-0.1,93.514,-41.7,0.711,4963,no
78,unknown,married,university.degree,yes,yes,no,telephone,jul,wed,85,26,999,2,nonexistent,-1.8,94.947,-45.0,3.254,5176,no
65,management,married,basic.4y,no,unknown,no,cellular,feb,thu,402,6,999,3,nonexistent,1.4,92.478,-47.4,3.793,5228,no
42,admin.,married,unknown,no,unknown,no,telephone,aug,thu,111,14,22,0,success,1.4,92.55,-41.6,4.068,5176,no
53,technician,divorced,high.school,no,unknown,no,telephone,may,mon,5,6,999,5,nonexistent,1.1,93.412,-34.6,1.31,4963,no
25,retired,single,unknown,no,yes,no,cellular,jul,thu,11,23,999,1,nonexistent,-1.8,94.613,-43.9,4.863,5228,no
75,unemployed,divorced,university.degree,no,unknown,no,cellular,aug,mon,327,1,999,0,nonexistent,1.4,93.688,-39.9,1.633,5228,no
62,retired,married,university.degree,no,yes,no,telephone,mar,wed,79,10,999,0,nonexistent,1.1,93.526,-27.1,1.724,5176,no
79,technician,married,unknown,no,unknown,no,cellular,jun,mon,91,19,999,1,success,-0.1,92.26,-36.7,1.304,4963,no
56,management,married,basic.4y,no,yes,no,cellular,dec,mon,243,11,999,3,nonexistent,1.1,94.886,-37.2,0.819,4963,no
75,management,married,basic.4y,no,yes,no,telephone,sep,mon,338,3,999,0,nonexistent,-0.1,93.041,-40.2,4.168,5176,no
81,services,married,basic.4y,no,no,no,cellular,apr,tue,204,27,999,1,nonexistent,-1.8,92.755,-36.6,0.655,5176,no
61,unemployed,single,high.school,no,no,yes,telephone,oct,mon,306,23,999,6,nonexistent,1.4,93.235,-26.4,2.657,5228,no
46,unemployed,married,high.school,no,no,yes,cellular,jul,fri,707,6,999,0,nonexistent,-1.8,93.243,-43.9,1.032,4963,no
76,unknown,married,university.degree,unknown,yes,no,cellular,jan,wed,481,9,999,4,nonexistent,-0.1,93.376,-27.4,0.826,5099,no
26,unemployed,single,unknown,unknown,unknown,unknown,cellular,dec,tue,68,25,999,3,nonexistent,-1.8,94.066,-46.4,4.714,4963,no
23,admin.,single,unknown,no,unknown,yes,cellular,jul,fri,593,9,999,5,nonexistent,-0.1,94.604,-47.3,4.237,5228,no
46,management,married,university.degree,no,yes,no,cellular,sep,wed,88,29,999,4,nonexistent,-1.8,92.172,-34.3,2.356,5176,no
75,technician,married,basic.4y,no,unknown,no,telephone,oct,tue,270,4,999,0,nonexistent,1.4,93.472,-44.0,2.634,5228,no
34,management,married,high.school,no,yes,no,telephone,aug,wed,519,3,999,3,nonexistent,-1.8,93.242,-39.3,4.424,5099,no
33,retired,married,unknown,yes,unknown,no,telephone,apr,thu,244,20,4,6,nonexistent,1.1,92.033,-32.5,4.112,4963,no
20,admin.,single,university.degree,no,yes,no,cellular,mar,wed,410,19,2,1,nonexistent,1.4,94.449,-37.2,3.652,5099,no
38,unemployed,married,basic.4y,no,no,no,cellular,jul,thu,655,23,999,4,nonexistent,1.1,92.313,-49.7,2.975,4963,no
81,unknown,single,basic.4y,no,no,no,telephone,dec,thu,852,11,15,3,nonexistent,1.1,92.344,-42.7,3.286,5228,no
53,unknown,single,high.school,no,unknown,no,cellular,jan,wed,132,19,999,6,nonexistent,1.4,92.145,-48.4,2.349,5099,no
79,unknown,single,high.school,no,unknown,no,cellular,aug,thu,1232,17,999,6,nonexistent,-0.1,92.601,-27.8,2.938,5228,no
59,student,married,university.degree,no,unknown,no,cellular,dec,tue,79,8,16,3,failure,1.1,92.53,-30.9,2.988,5228,no
59,services,married,university.degree,no,unknown,no,cellular,jan,thu,155,6,999,6,nonexistent,1.1,93.044,-26.4,4.409,5228,no
78,admin.,single,basic.4y,no,no,no,cellular,jul,mon,357,5,999,0,nonexistent,1.1,93.978,-28.8,1.586,5099,no
30,retired,married,basic.4y,no,no,no,telephone,jun,tue,877,8,999,5,nonexistent,-1.8,92.163,-38.6,1.708,4963,no
28,unemployed,married,unknown,no,yes,no,telephone,oct,tue,13,27,999,6,nonexistent,-0.1,94.581,-28.8,1.552,5228,no
71,retired,married,basic.4y,no,unknown,no,cellular,aug,tue,728,8,999,4,failure,1.1,92.98,-33.9,3.161,5228,no
33,retired,married,university.degree,no,no,no,telephone,jun,mon,1656,3,999,5,nonexistent,1.4,93.82,-37.4,3.668,5176,no
25,unemployed,single,high.school,no,yes,no,cellular,may,mon,600,19,999,1,nonexistent,1.1,92.036,-41.1,1.672,5176,no
76,retired,married,university.degree,no,yes,no,cellular,sep,mon,28,16,21,2,nonexistent,1.1,93.097,-33.7,3.588,5099,yes
74,unknown,married,unknown,no,yes,no,cellular,apr,mon,459,10,999,0,nonexistent,-1.8,92.006,-35.8,3.375,5191,no
57,technician,married,unknown,no,no,no,cellular,jul,mon,255,23,999,6,nonexistent,-0.1,92.496,-35.3,2.033,5228,no
76,services,married,high.school,no,yes,no,cellular,jun,fri,2,3,999,5,failure,1.1,93.344,-40.4,1.634,5099,yes
19,student,single,university.degree,no,unknown,no,telephone,oct,fri,1039,9,999,3,nonexistent,1.1,93.605,-32.3,4.483,4963,no
27,retired,single,unknown,no,yes,yes,telephone,jun,mon,40,8,999,4,nonexistent,1.1,92.459,-48.0,3.119,5099,no
61,retired,married,university.degree,no,yes,no,cellular,nov,tue,126,8,999,2,failure,-1.8,94.236,-32.6,3.706,5228,no
28,management,married,unknown,no,no,no,cellular,dec,thu,7,25,999,5,nonexistent,-1.8,92.567,-32.5,4.674,4963,no
19,services,married,high.school,no,yes,no,cellular,may,thu,92,8,20,3,nonexistent,1.4,92.348,-37.6,1.528,5176,no
67,admin.,single,unknown,no,no,no,cellular,feb,fri,210,20,999,4,success,1.1,93.0,-43.7,2.162,5228,yes
29,services,married,university.degree,no,no,no,cellular,apr,mon,667,7,999,4,nonexistent,-1.8,93.654,-37.5,2.529,5176,no
40,services,single,university.degree,no,unknown,no,telephone,jan,wed,1160,14,999,2,failure,1.4,94.967,-47.0,1.648,5228,no
35,unemployed,married,unknown,unknown,yes,no,telephone,sep,thu,137,22,4,3,nonexistent,1.4,93.256,-43.2,4.303,4963,no
79,unemployed,single,basic.4y,no,unknown,no,cellular,sep,thu,139,17,999,2,nonexistent,-0.1,93.278,-39.9,0.994,5228,no
79,unemployed,married,high.school,no,unknown,no,telephone,aug,tue,43,12,999,1,nonexistent,1.4,92.178,-33.8,1.675,5228,no
55,student,single,high.school,no,yes,yes,cellular,apr,thu,172,5,999,6,failure,1.1,94.297,-45.5,1.465,5099,no
84,unknown,married,unknown,no,yes,no,telephone,may,fri,703,2,999,0,failure,-0.1,92.545,-46.2,4.796,5191,no
55,services,single,unknown,no,no,yes,cellular,jan,mon,45,25,999,6,nonexistent,-0.1,94.234,-35.4,3.372,5099,yes
84,student,married,basic.4y,no,yes,yes,cellular,apr,mon,77,15,16,0,nonexistent,-0.1,94.732,-33.7,3.76,5191,no
78,retired,married,high.school,no,no,no,cellular,apr,thu,554,11,999,1,nonexistent,-1.8,94.305,-48.0,1.104,5191,no
18,unemployed,single,basic.4y,no,unknown,no,telephone,may,wed,246,15,23,3,nonexistent,-1.8,93.927,-49.2,1.478,4963,no
62,retired,married,high.school,unknown,unknown,no,cellular,feb,fri,100,13,999,2,nonexistent,-0.1,93.812,-46.5,4.169,5228,no
45,unemployed,single,unknown,no,no,no,cellular,feb,thu,418,19,999,0,nonexistent,-1.8,93.361,-28.4,3.111,5176,no
38,technician,single,high.school,yes,yes,no,cellular,dec,fri,28,12,999,1,nonexistent,-1.8,92.434,-33.9,0.827,5228,no
30,student,married,high.school,no,yes,unknown,cellular,feb,wed,488,15,999,4,failure,1.1,94.337,-27.9,3.102,5191,no
44,student,married,high.school,no,no,no,cellular,nov,fri,182,12,999,5,nonexistent,1.4,93.432,-34.0,2.707,5191,no
24,unknown,married,basic.4y,no,unknown,no,telephone,aug,fri,353,23,12,6,nonexistent,1.1,93.877,-26.8,1.302,4963,no
39,admin.,married,basic.4y,no,no,no,cellular,dec,fri,182,18,4,5,nonexistent,1.1,93.122,-39.5,3.221,5099,no
70,management,married,high.school,no,yes,no,telephone,feb,mon,70,23,999,0,nonexistent,1.1,92.602,-35.6,1.39,5191,no
21,services,single,university.degree,no,yes,yes,cellular,jun,wed,256,29,999,0,nonexistent,-0.1,94.42,-35.6,4.176,5191,yes
40,admin.,married,basic.4y,no,no,no,cellular,feb,mon,42,4,19,1,nonexistent,-1.8,93.027,-49.9,3.333,5099,no
87,student,married,unknown,yes,yes,no,cellular,aug,tue,65,11,999,2,failure,-0.1,94.6,-49.3,4.438,5176,no
50,admin.,married,unknown,no,unknown,no,cellular,jan,thu,199,22,1,0,nonexistent,1.1,94.897,-46.5,2.486,5099,no
45,technician,married,high.school,no,no,no,cellular,feb,mon,123,15,9,2,nonexistent,1.4,94.49,-37.7,2.867,5099,no
25,management,married,unknown,no,unknown,no,cellular,may,fri,341,25,999,5,nonexistent,1.1,92.384,-39.7,3.954,5099,no
18,unknown,single,basic.4y,no,unknown,no,telephone,jun,tue,219,24,999,1,nonexistent,-1.8,94.565,-37.0,3.017,5191,no
54,student,single,university.degree,no,no,yes,telephone,sep,wed,120,25,999,4,nonexistent,1.4,93.558,-30.8,3.13,5176,no
80,student,married,university.degree,no,no,no,telephone,jun,wed,98,5,16,0,nonexistent,1.4,92.724,-30.3,3.048,4963,no
39,services,divorced,university.degree,unknown,yes,no,telephone,aug,mon,611,5,999,6,nonexistent,-1.8,92.279,-26.6,2.777,4963,no
87,unknown,married,unknown,no,yes,yes,cellular,dec,fri,10,20,999,5,failure,-1.8,92.836,-36.6,4.151,4963,no
38,unknown,divorced,high.school,no,no,unknown,cellular,jul,fri,293,25,999,2,nonexistent,1.1,92.412,-41.7,2.75,5228,no
52,unemployed,single,unknown,no,no,no,telephone,jan,wed,124,10,999,2,nonexistent,-1.8,92.077,-42.6,4.566,5228,no
22,management,single,high.school,unknown,yes,no,cellular,feb,fri,118,24,20,6,failure,1.4,94.963,-41.8,4.164,4963,no
77,technician,married,university.degree,no,yes,no,cellular,apr,thu,263,22,999,5,nonexistent,-1.8,94.495,-42.2,3.656,5176,no
63,retired,married,basic.4y,no,yes,no,telephone,dec,mon,475,10,999,5,nonexistent,1.1,94.217,-40.6,4.557,5099,no
67,admin.,married,unknown,unknown,no,no,cellular,jan,mon,322,22,8,3,nonexistent,-0.1,92.579,-48.2,2.977,5099,no
65,unknown,single,basic.4y,unknown,no,no,cellular,aug,fri,277,6,10,6,failure,-0.1,92.083,-34.8,4.221,5191,no
23,services,married,university.degree,no,yes,yes,telephone,apr,wed,171,6,999,2,nonexistent,1.1,93.456,-36.4,1.687,5191,no
73,student,single,high.school,unknown,unknown,no,telephone,jul,thu,158,23,999,6,failure,1.4,94.225,-38.9,0.949,5191,no
76,retired,married,basic.4y,no,unknown,no,cellular,jul,thu,154,6,999,5,nonexistent,-0.1,94.889,-48.1,3.623,5099,no
46,technician,single,unknown,no,yes,no,cellular,aug,thu,39,24,999,5,failure,1.1,94.532,-47.8,1.948,5228,no
35,management,married,basic.4y,no,no,unknown,cellular,sep,tue,204,7,999,5,nonexistent,-0.1,94.681,-36.9,3.403,5228,no
19,unknown,married,basic.4y,unknown,no,no,cellular,sep,fri,94,18,999,2,nonexistent,1.4,92.716,-49.1,0.968,4963,no
25,admin.,married,unknown,no,unknown,no,cellular,jul,thu,240,26,999,1,nonexistent,1.4,92.466,-32.6,4.806,5191,no
71,unknown,married,high.school,no,yes,no,cellular,sep,fri,191,4,21,2,nonexistent,1.4,92.743,-26.1,2.881,5228,no
55,services,married,unknown,unknown,unknown,no,telephone,may,wed,703,14,20,3,nonexistent,-1.8,92.416,-35.7,0.672,5191,no
65,unknown,single,university.degree,no,unknown,unknown,cellular,oct,wed,142,11,999,4,nonexistent,1.4,94.395,-32.6,2.71,5099,no
44,unknown,married,high.school,no,yes,no,telephone,apr,wed,272,7,999,3,nonexistent,1.4,94.709,-39.5,4.081,5176,no
37,unknown,married,basic.4y,no,unknown,yes,cellular,mar,tue,224,18,999,6,nonexistent,1.4,92.922,-34.0,4.411,5191,no
29,student,single,unknown,no,no,no,telephone,jun,wed,288,20,999,5,nonexistent,-0.1,94.631,-34.4,2.646,4963,no
60,student,married,university.degree,no,unknown,yes,cellular,oct,fri,77,2,999,4,failure,1.1,92.165,-30.2,1.18,5176,no
78,retired,divorced,unknown,unknown,yes,no,cellular,nov,mon,74,2,999,0,failure,1.1,94.032,-32.9,4.59,5176,no
48,retired,divorced,high.school,no,no,no,cellular,sep,mon,205,7,999,4,nonexistent,1.4,93.582,-32.0,4.918,5228,no
78,admin.,married,university.degree,no,no,no,cellular,apr,fri,472,11,999,4,nonexistent,-0.1,92.83,-36.6,0.906,5176,no
84,management,married,basic.4y,no,unknown,no,telephone,feb,mon,318,18,999,6,nonexistent,1.1,94.305,-38.4,0.971,4963,no
52,technician,married,high.school,no,no,no,telephone,nov,thu,167,20,999,6,failure,-0.1,92.636,-39.0,3.102,5228,yes
32,unemployed,single,university.degree,no,yes,no,telephone,mar,mon,73,7,999,5,nonexistent,1.1,93.248,-40.6,2.963,5176,no
33,management,married,high.school,no,unknown,no,cellular,mar,tue,356,22,999,5,success,-1.8,94.13,-43.6,3.202,5176,no
30,management,single,basic.4y,no,no,no,cellular,feb,wed,651,20,999,3,nonexistent,1.4,93.015,-49.2,2.016,4963,no
52,management,single,university.degree,unknown,yes,no,cellular,sep,mon,59,25,999,1,nonexistent,-0.1,94.566,-33.9,0.85,5228,no
76,unemployed,married,unknown,no,unknown,no,cellular,apr,mon,401,5,999,1,failure,-0.1,94.596,-28.4,3.166,5228,no
38,admin.,single,unknown,no,yes,no,telephone,mar,tue,47,2,999,4,nonexistent,-1.8,92.608,-27.7,1.292,5176,no
71,unemployed,single,basic.4y,unknown,no,no,telephone,oct,tue,577,14,999,3,nonexistent,1.1,93.321,-36.1,2.121,4963,no
47,admin.,married,university.degree,yes,unknown,unknown,cellular,jun,mon,256,7,999,1,nonexistent,-0.1,93.296,-47.7,3.175,5099,no
65,unemployed,single,basic.4y,no,unknown,yes,telephone,aug,thu,49,10,999,1,nonexistent,1.4,93.23,-28.9,1.541,4963,no
52,technician,single,basic.4y,unknown,no,yes,cellular,nov,mon,9,28,999,6,failure,-1.8,93.506,-32.1,3.001,5176,no
55,unknown,married,high.school,no,yes,no,cellular,aug,thu,296,18,999,3,nonexistent,1.4,92.223,-44.0,3.753,5176,no
48,management,married,unknown,no,no,no,cellular,oct,wed,232,8,999,4,nonexistent,1.1,94.61,-30.7,0.917,5099,no
41,unknown,married,basic.4y,no,unknown,no,cellular,jun,fri,236,23,999,5,nonexistent,1.4,92.87,-38.7,3.337,5099,no
66,admin.,married,high.school,no,unknown,unknown,cellular,may,wed,164,16,999,0,nonexistent,-1.8,92.005,-28.7,2.856,5228,no
49,unemployed,divorced,basic.4y,no,no,no,cellular,nov,mon,238,14,999,3,nonexistent,-1.8,94.055,-44.1,1.056,5176,no
72,technician,married,basic.4y,no,yes,yes,cellular,jul,mon,516,28,999,5,nonexistent,-0.1,93.951,-30.8,3.717,5228,no
75,unemployed,single,basic.4y,no,no,no,cellular,mar,thu,759,9,999,3,nonexistent,1.4,94.949,-32.9,1.989,5176,yes
20,unknown,married,unknown,no,yes,no,cellular,dec,tue,105,6,8,3,nonexistent,1.4,94.158,-49.7,1.427,4963,no
86,student,married,university.degree,no,yes,yes,cellular,oct,thu,167,7,9,4,nonexistent,1.1,92.998,-36.5,1.864,5191,no
27,technician,divorced,unknown,no,unknown,no,telephone,feb,tue,79,26,999,4,nonexistent,-0.1,94.858,-32.8,3.017,5228,no
42,management,single,high.school,no,yes,no,telephone,aug,tue,132,9,999,6,nonexistent,1.1,93.096,-46.2,3.165,5228,no
85,services,married,university.degree,no,unknown,no,telephone,nov,tue,397,7,999,5,nonexistent,1.1,94.464,-37.2,1.371,5228,no
78,management,married,high.school,no,yes,yes,cellular,dec,tue,138,9,999,3,nonexistent,-1.8,93.007,-42.7,4.723,5191,no
46,services,married,basic.4y,no,yes,no,telephone,sep,mon,124,24,999,1,nonexistent,-1.8,92.146,-33.3,2.067,5191,no
36,technician,married,university.degree,no,unknown,no,cellular,dec,fri,474,21,999,0,nonexistent,-0.1,94.201,-37.0,1.802,5099,no
60,student,married,high.school,no,yes,unknown,telephone,jun,fri,0,7,999,5,nonexistent,1.1,93.051,-35.1,1.446,5176,no
83,unknown,married,basic.4y,no,no,no,cellular,apr,wed,477,12,999,2,nonexistent,1.4,93.017,-48.3,1.157,4963,no
78,student,divorced,high.school,unknown,yes,no,cellular,jun,wed,50,23,999,3,nonexistent,1.4,94.148,-46.7,4.922,5228,no
60,admin.,married,high.school,no,unknown,unknown,cellular,dec,wed,80,17,999,3,nonexistent,-1.8,92.966,-36.7,3.579,5099,yes
42,student,single,unknown,no,unknown,yes,cellular,jul,thu,112,20,999,4,nonexistent,1.1,92.354,-45.7,4.069,5228,no
37,retired,single,basic.4y,no,no,no,cellular,dec,wed,531,21,999,4,nonexistent,-1.8,93.214,-38.0,2.384,5176,no
65,technician,married,unknown,no,yes,no,telephone,aug,wed,598,12,999,2,nonexistent,-1.8,94.472,-33.4,2.442,5191,no
41,unknown,single,university.degree,no,no,no,cellular,mar,wed,270,22,999,5,failure,-0.1,92.391,-30.6,4.943,5176,no
28,unknown,married,basic.4y,no,yes,no,telephone,dec,mon,144,23,999,4,nonexistent,1.1,93.663,-46.6,1.507,5176,no
72,admin.,single,unknown,unknown,no,no,cellular,jun,wed,181,5,9,4,nonexistent,-1.8,92.397,-32.2,2.059,5176,no
45,unknown,married,unknown,no,unknown,yes,telephone,oct,fri,217,18,999,5,nonexistent,1.1,92.148,-41.3,1.483,5099,no
86,student,married,university.degree,no,unknown,no,telephone,jun,mon,769,5,999,1,nonexistent,1.1,93.136,-33.7,1.865,5176,no
80,technician,single,high.school,unknown,no,no,cellular,oct,tue,869,5,999,6,nonexistent,1.1,93.974,-46.5,3.53,5176,yes
76,management,married,high.school,no,yes,no,cellular,jul,thu,469,7,999,0,nonexistent,1.4,92.825,-37.6,1.98,5176,no
22,student,single,high.school,no,yes,no,telephone,apr,mon,219,29,18,6,nonexistent,-1.8,93.337,-29.9,4.456,4963,no
68,unemployed,divorced,university.degree,unknown,unknown,no,cellular,jun,mon,123,3,999,1,failure,1.1,93.474,-47.4,0.843,5099,no
38,services,married,unknown,no,yes,no,cellular,feb,fri,65,1,999,3,nonexistent,-0.1,94.524,-30.1,2.18,5099,no
29,technician,married,basic.4y,no,no,no,cellular,aug,wed,191,28,999,1,nonexistent,-0.1,94.457,-39.1,4.391,4963,no
67,unknown,married,university.degree,unknown,no,yes,cellular,mar,tue,106,6,999,5,failure,-1.8,92.007,-30.2,3.345,5099,no
21,admin.,single,high.school,no,yes,no,cellular,sep,fri,18,28,999,2,nonexistent,-0.1,93.242,-27.0,3.999,5228,no
59,management,single,high.school,unknown,unknown,no,cellular,aug,fri,161,7,999,6,nonexistent,1.4,93.968,-46.2,2.044,5099,no
55,retired,married,basic.4y,no,unknown,no,telephone,dec,mon,211,27,999,1,nonexistent,-0.1,94.557,-33.8,2.244,5099,no
42,management,married,university.degree,no,unknown,no,telephone,jun,tue,236,26,999,6,nonexistent,-1.8,92.147,-44.4,4.512,5176,no
31,student,single,high.school,no,unknown,no,cellular,oct,fri,19,8,999,4,nonexistent,1.1,93.885,-46.7,3.906,4963,no
49,services,married,university.degree,no,unknown,no,cellular,feb,thu,164,14,999,2,nonexistent,1.4,94.526,-34.9,2.309,5191,no
28,management,single,unknown,no,no,no,cellular,aug,thu,266,23,999,2,nonexistent,-1.8,92.765,-47.4,1.571,5176,no
78,retired,single,university.degree,no,yes,no,cellular,nov,fri,811,15,999,3,nonexistent,-1.8,92.616,-38.8,1.094,5228,no
35,unemployed,divorced,unknown,no,no,no,telephone,jun,mon,6,7,999,3,failure,-0.1,93.404,-34.7,4.396,5099,no
44,admin.,married,basic.4y,no,unknown,no,telephone,nov,thu,281,7,999,4,nonexistent,-1.8,94.888,-38.0,3.679,5176,no
72,technician,married,unknown,no,unknown,no,telephone,jan,mon,16,1,999,6,nonexistent,1.1,94.079,-33.3,3.284,5191,no
71,services,married,unknown,no,yes,no,telephone,jun,wed,43,9,999,6,nonexistent,-1.8,93.273,-30.8,4.024,5228,no
38,retired,married,basic.4y,no,yes,no,cellular,may,wed,47,25,999,0,nonexistent,-1.8,92.063,-29.1,4.629,5099,no
